,name,addr,city,state,lat,lon
3068,Highland Hills Baptist Church,Grand Rapids,MI,49504,42.976652,-85.693513
3069,Rose Park Baptist Church,Holland,MI,49424,42.820814,-86.117114
3070,Hope Baptist Church,Hope,MI,48628,43.764066,-84.338537
3071,Faith Baptist Church,Kentwood,MI,49508,42.874769,-85.626098
3072,Trinity Baptist Church,Imlay City,MI,48444,43.02475,-83.077715
3073,Crossroads Baptist Church,Imlay City,MI,48444,43.02475,-83.077715
3074,Vandercook Baptist Church,Jackson,MI,49203,42.241647,-84.425589
3075,Fellowship Baptist Church,Clarklake,MI,49234,42.121429,-84.344951
3076,Cascades Church,Jackson,MI,49203,42.241647,-84.425589
3077,Grand Rapids Baptist Church,Grand Rapids,MI,49508,42.874769,-85.626098
3078,Wadhams Baptist Church,,MI,48074,42.913919,-82.603809
3079,Family Baptist Church,Kingsford,MI,49802,45.794956,-88.072071
3080,Fundamental Baptist Church,Kinross,MI,49752,46.280811,-84.524662
3081,Millett Bible Baptist Church,Lansing,MI,48917,42.740918,-84.640781
3082,Grace Baptist Church,Lapeer,MI,48446,43.051416,-83.318834
3083,Lighthouse Baptist Church,Lincoln Park,MI,48146,42.250594,-83.178536
3084,Temple Baptist Church,Lincoln Park,MI,48146,42.250594,-83.178536
3085,Galilean Baptist Church,Livonia,MI,48152,42.426257,-83.358972
3086,Mancelona Baptist Church,Mancelona,MI,49659,44.902229,-85.060885
3087,First Baptist Church,Manistique,MI,49854,45.95779,-86.246419
3088,West Rome Baptist Church,Manitou Beach,MI,49253,41.969768,-84.308279
3089,Manitou Road Baptist Church,Manitou Beach,MI,49253,41.969768,-84.308279
3090,Melvin Baptist Church,Melvin,MI,48454,43.186415,-82.8616
3091,Milan Baptist Church,,MI,48160,42.084862,-83.683028
3092,Ocqueoc Baptist Church,Millersburg,MI,49759,45.334456,-84.06084
3093,Bethany Bible Church,Morrice,MI,48857,42.838643,-84.1783
3094,Central Baptist Church,Mount Pleasant,MI,48858,43.597646,-84.76685
3095,Jeruel Baptist Church,,,11400,-34.885595,-56.117912
3096,Black Lake Baptist Church,Norton Shores,MI,49444,43.202763,-86.219482
3097,First Baptist Church,Napoleon,MI,49261,42.159596,-84.246621
3098,Nashville Baptist Church,Nashville,MI,49073,42.602814,-85.093054
3099,Bible Baptist Church,New Buffalo,MI,49117,41.78859,-86.756698
3100,Bills Lake Baptist Church,Newaygo,MI,49337,43.419743,-85.800051
3101,Emmanuel Baptist Bible Church,Niles,MI,49120,41.829769,-86.254177
3102,Calvary Baptist Church,Ovid,MI,48866,43.00584,-84.37147
3103,Bible Baptist Church,Oxford,MI,48371,42.824752,-83.264662
3104,Parma Baptist Church,Parma,MI,49269,42.258371,-84.599689
3105,Orangeville Baptist Church,Plainwell,MI,49080,42.440036,-85.648904
3106,South Canyon Baptist Church,Rapid City,SD,57702,44.069755,-103.28573
3107,First Baptist Church,Reed City,MI,49677,43.875017,-85.51005
3108,Grace Baptist Church,River Rouge,MI,48218,42.272926,-83.135289
3109,Vision Baptist Church,Rochester Hills,MI,48309,42.669494,-83.185138
3110,Woodside Baptist Church,Rockwood,MI,48173,42.070877,-83.246596
3111,Ambassador Baptist Church,Royal Oak,MI,48073,42.520772,-83.162988
3112,Community Baptist Church,Saginaw,MI,48609,43.41758,-84.074929
3113,Heritage Baptist Church,,MI,48439,42.927528,-83.629952
3114,Friendship Baptist Church,Lincoln Park,MI,48146,42.250594,-83.178536
3115,Heritage Baptist Church,Sterling Heights,MI,48312,42.580312,-83.030203
3116,Zion Baptist Church,Taylor,MI,48180,42.240872,-83.269651
3117,Taylor Center Baptist Church,Taylor,MI,48180,42.240872,-83.269651
3118,Canaan Baptist Church,Taylor,MI,48180,42.240872,-83.269651
3119,Beacon Baptist Church,Taylor,MI,48180,42.240872,-83.269651
3120,Temple Baptist Church,Three Rivers,MI,49093,41.944272,-85.634622
3121,First Baptist Church,Trenton,MI,48183,42.140655,-83.180054
3122,First Baptist Church,Troy,MI,48083,42.558446,-83.112985
3123,Bible Baptist Church,Shelby Township,MI,48317,42.626145,-83.033538
3124,Community Baptist Church,Vicksburg,MI,49097,42.120046,-85.532775
3125,Twelve-Ryan Baptist Church,Warren,MI,48092,42.509977,-83.066552
3126,First Baptist Church,Washington,MI,48094,42.724476,-83.036042
3127,Grace Baptist Church,Waterford,MI,48327,42.641402,-83.409276
3128,Wayland Baptist Church,Wayland,MI,49348,42.674532,-85.645766
3129,Joy Baptist Church,Westland,MI,48185,42.323806,-83.400532
3130,Bay Area Baptist Church,Williamsburg,MI,49690,44.773614,-85.403956
3131,Willis Baptist Church,Willis,MI,48191,42.158374,-83.557992
3132,First Baptist Church,Wixom,MI,48393,42.524773,-83.536334
3133,Grace Missionary Baptist Church,Wyandotte,MI,48192,42.200409,-83.150644
3134,Oriole Park Baptist Church,Wyoming,MI,49509,42.911957,-85.691962
3135,South Side Baptist Tabernacle,Ypsilanti,MI,48197,42.241056,-83.613055
3136,Calvary Baptist Church,Ypsilanti,MI,48198,42.242347,-83.584411
3137,Harvest Baptist Church,Natrona Heights,PA,15065,40.623241,-79.729729
3138,Granite City Baptist Church,,MN,56303,45.561608,-94.1642
3139,Berean Baptist Church,,MN,24995,38.6866683,-8.726333
3140,Walworth Baptist Church,Ulen,MN,56585,47.07885,-96.258949
3141,Fairmont Baptist Church,Fairmont,MN,56031,43.652178,-94.461083
3142,Chisago Lakes Baptist Church,Chisago City,MN,55013,45.373576,-92.889938
3143,Victory Baptist Church,Rochester,MN,55904,44.023439,-92.463018
3144,Faith Baptist Church,Minneapolis,MN,55412,45.019945,-93.300548
3145,Grace Baptist Church,Mankato,MN,56001,44.176618,-93.947372
3146,Immanuel Baptist Church,,MN,56183,44.040563,-95.43453
3147,First Baptist Church,Baxter,MN,56425,46.343301,-94.286666
3148,First Baptist Church,Granite Falls,MN,56241,44.809958,-95.545575
3149,Calvary Baptist Church,Sleepy Eye,MN,56085,44.297169,-94.724204
3150,Prior Lake Baptist Church,Prior Lake,MN,55372,44.713327,-93.422687
3151,Woodcrest Baptist Church,Fridley,MN,55432,45.092229,-93.251979
3152,Lakeside Baptist Church,Backus,MN,56435,46.820237,-94.516388
3153,Berean Baptist Church,Brooklyn Park,MN,55445,45.105233,-93.366578
3154,West River Road Baptist Church,,MN,55444,45.104368,-93.306316
3155,Calvary Baptist Church,Cambridge,MN,55008,45.572741,-93.224392
3156,First Baptist Church,Cannon Falls,MN,55009,44.506845,-92.906218
3157,Blessed Hope Baptist Church,Coon Rapids,MN,55448,45.186864,-93.298362
3158,Lighthouse Baptist Church,Cottage Grove,MN,55016,44.827745,-92.943822
3159,Deerwood Baptist Church,Deerwood,MN,56444,46.473573,-93.89887
3160,Northstar Baptist Church,Duluth,MN,55811,46.814695,-92.110804
3161,Radisson Road Baptist Church,Ham Lake,MN,55304,45.233299,-93.291341
3162,Faith Baptist Church,Hermantown,MN,55811,46.814695,-92.110804
3163,Sand Creek Baptist Church,Jordan,MN,55352,44.666315,-93.626192
3164,First Baptist Church,Little Falls,MN,56345,45.976355,-94.362502
3165,Bryant Avenue Baptist Church,Minneapolis,MN,55419,44.908469,-93.286596
3166,Brookdale Baptist Church,Moorhead,MN,56560,46.873908,-96.753867
3167,Oakland Baptist Church,Oakland,MN,56007,43.648013,-93.368266
3168,Grace Baptist Church,Owatonna,MN,55060,44.083994,-93.226108
3169,Grace Baptist Church,City,MN,55063,45.826067,-92.968542
3170,Cornerstone Baptist Church,Pine Island,MN,55963,44.203396,-92.646116
3171,Independent Baptist Church,Ramsey,MN,55303,45.197743,-93.387176
3172,New Testament Baptist Church,Rochester,MN,55904,44.023439,-92.463018
3173,First Baptist Church,Saint Francis,MN,55070,45.386428,-93.359708
3174,Riverview Baptist Church,West St Paul,MN,55118,44.908053,-93.085929
3175,Southside Baptist Church,Sunfish Lake,MN,55077,44.862235,-93.074916
3176,Cornerstone Baptist Church,,MN,56201,45.121949,-95.043537
3177,Grace Baptist Church,,MN,56201,45.121949,-95.043537
3178,Worthington Baptist Temple,Worthington,MN,56187,43.620506,-95.595643
3179,Maranatha Baptist Church,Troy,MO,63379,38.979492,-90.980695
3180,Bible Baptist Church,Cassville,MO,65625,36.677011,-93.868811
3181,Bethany Baptist Church,Ava,MO,65608,36.951924,-92.66001
3182,Bible Baptist Church,Cuba,MO,65453,38.063021,-91.403247
3183,Walnut Grove Baptist Church,View Dr  Walnut Grove,MO,65770,37.411156,-93.549645
3184,Park Baptist Church,,MO,64628,39.784469,-93.073535
3185,Bible Baptist Church,Maplewood,MO,63143,38.614168,-90.316164
3186,Faith Baptist Church,Kirksville,MO,63501,40.194885,-92.583394
3187,Faith Baptist Church,Joplin,MO,64804,37.064969,-94.51007
3188,Community Baptist Church,,MO,15905,50.11423755,14.45039785
3189,Beacon Baptist Church,De Soto,MO,63020,38.139498,-90.555126
3190,Deaf Liberty Baptist Church,Overland Park,KS,66204,38.989449,-94.681946
3191,First Baptist Church of St. Louis,Saint Louis,MO,63106,38.642534,-90.211203
3192,Faith Baptist Church,Bridgeton,MO,63044,38.756606,-90.42352
3193,Faith Baptist Church,Spokane  Spokane,MO,65754,36.86534,-93.29326
3194,Fellowship Baptist Church,Linton,IN,47441,39.034767,-87.165846
3195,First Baptist Church,Independence,MO,64050,39.092479,-94.413792
3196,Faith Baptist Church,Lees Summit,MO,64063,38.910716,-94.38213
3197,Faith Baptist Church,Eldon,MO,65026,38.349446,-92.580524
3198,Heartland Baptist Church,Saint Louis,MO,63129,38.469638,-90.320361
3199,Faith Baptist Church,,MO,64014,39.018693,-94.2608
3200,First Baptist Church,Wayland,MO,63472,40.394487,-91.583215
3201,Fellowship Baptist Church,Independence,MO,64055,39.050171,-94.399418
3202,Bible Baptist Church,Fulton,MO,65251,38.846708,-91.947959
3203,Oak Grove Baptist Church,Salem,MO,65560,37.645599,-91.535981
3204,Ketha Heights Baptist Church,Festus,MO,63028,38.220711,-90.39595
3205,First Baptist Church,,MO,65535,38.091991,-91.296534
3206,East Side Baptist Church,,MO,19901,50.05934685,14.4848379
3207,Bethel Baptist Church,Joplin,MO,64801,37.08418,-94.51323
3208,Calvary Baptist Church,Adrian,MO,64720,38.397518,-94.351616
3209,Faith Baptist Church,Sedalia,MO,65301,38.709831,-93.229552
3210,Heritage Baptist Church,,CA,92324,34.073902,-117.313655
3211,Mount Carmel Regular Baptist Church,,VA,22835,38.665465,-78.46002
3212,Little Band & Lowly Bible Baptist,Independence,MO,64058,39.133332,-94.354842
3213,Mount Olivet Baptist Church,Lexington,KY,40505,38.057798,-84.456766
3214,Faith Baptist Church,Olathe,KS,66062,38.86982,-94.772561
3215,Poteau Valley Baptist Church,Poteau,OK,74953,35.053709,-94.623558
3216,Lighthouse Baptist Church,Mustang,OK,73064,35.384227,-97.724481
3217,Liberty Baptist Church,Chandler,OK,74834,35.702065,-96.880977
3218,Blessed Hope Baptist Church,Alma,AR,72921,35.477865,-94.221875
3219,Open Door Baptist Church,Overland,MO,63114,38.705424,-90.36264
3220,Sonrise Baptist Church,,MO,65721,37.021425,-93.205303
3221,Berean Baptist Church,Springfield,MO,65803,37.239069,-93.28763
3222,King James Bible Believers Baptist Church,Moberly,MO,65270,39.420114,-92.43643
3223,Solid Rock Baptist Church,Parkville,MO,64152,39.226953,-94.681028
3224,Faith Baptist Church,Raymore,MO,64083,38.810131,-94.46765
3225,Southland Baptist Church,Belton,MO,64012,38.81081,-94.53135
3226,Independence Baptist Church,Foristell,MO,63348,38.81505,-90.955972
3227,West Republic Baptist Church,Republic,MO,65738,37.120215,-93.4807
3228,Calvary Baptist Church,Branson,MO,65616,36.641136,-93.217529
3229,Bible Baptist Church,Ash Grove,MO,65604,37.315326,-93.5852
3230,Calvary Baptist Church,Ava,MO,65608,36.951924,-92.66001
3231,Grace Baptist Church,Lees Summit,MO,64082,38.853238,-94.397768
3232,Maranatha Baptist Church,Bolivar,MO,65613,37.61105,-93.410797
3233,Calvary Missionary Baptist Church,Bolivar,MO,65613,37.61105,-93.410797
3234,Berean Baptist Church,Bolivar,MO,65613,37.61105,-93.410797
3235,Grace Baptist Church,Brookfield,MO,64628,39.784469,-93.073535
3236,Bible Baptist Church,Carthage,MO,64836,37.176514,-94.310341
3237,Mount Zion Baptist Church,Z  Deepwater,MO,64740,38.26058,-93.77299
3238,Emmanuel Baptist Church,Dexter,MO,63841,36.793259,-89.953251
3239,Current River Baptist Church,Doniphan,MO,63935,36.620892,-90.823455
3240,Lifegate Baptist Church,Wildwood,MO,63011,38.593603,-90.538555
3241,First Baptist Church,Ellsinore,MO,63937,36.934219,-90.746788
3242,Heartland Baptist Fellowship,Harrisonville,MO,64701,38.655124,-94.347107
3243,First Baptist Church,Hollister,MO,65672,36.624184,-93.217991
3244,Pleasant Ridge Baptist Church,,MO,65043,38.640315,-92.122406
3245,Tri-City Baptist Church,Blue Springs,MO,64014,39.018693,-94.2608
3246,Old Paths Baptist Church,Jefferson City,MO,65109,38.577169,-92.238879
3247,Southside Baptist Church,Joplin,MO,64801,37.08418,-94.51323
3248,Sovereign Grace Baptist Church,Joplin,MO,64804,37.064969,-94.51007
3249,Cornerstone Baptist Church,Randolph,MO,64161,39.169486,-94.461532
3250,Victory Baptist Church,Kansas City,MO,64134,38.929624,-94.502763
3251,Metro Baptist Church,Kansas City,MO,64119,39.200581,-94.52036
3252,Southside Baptist Church,Kirksville,MO,63501,40.194885,-92.583394
3253,Faith Baptist Church,Louisiana,MO,63353,39.443055,-91.069686
3254,Peoples Baptist Church,B  Mansfield,MO,65704,37.106719,-92.580723
3255,Liberty Baptist Church,Monett,MO,65708,36.928952,-93.927715
3256,Trinity Baptist Church,Overland,MO,63114,38.705424,-90.36264
3257,Ozark Baptist Temple,,MO,65721,37.021425,-93.205303
3258,Mission Hill Baptist Church,Palmyra,MO,63461,39.794212,-91.523211
3259,Philadelphia Baptist Church,,MO,63463,39.838654,-91.739051
3260,Faith Baptist Church,Poplar Bluff,MO,63901,36.756833,-90.395712
3261,Meadowview Baptist Church,Republic,MO,65738,37.120215,-93.4807
3262,Tenth Street Baptist Church,Rolla,MO,65401,37.950932,-91.770808
3263,Grace Baptist Church,Saint Charles,MO,63301,38.794625,-90.519829
3264,Eastside Baptist Church,Saint Joseph,MO,64506,39.782104,-94.806713
3265,Lighthouse Baptist Church,Saint Ann,MO,63074,38.727274,-90.383172
3266,Grace Baptist Church,Saint Louis,MO,63138,38.787293,-90.215119
3267,Crusade Baptist Temple,Saint Louis,MO,63125,38.524706,-90.295274
3268,Calvary Baptist Church,Sedalia,MO,65301,38.709831,-93.229552
3269,First Baptist Church,,MO,64863,36.512576,-94.611333
3270,Palmer Heights Baptist Church,Springfield,MO,65803,37.239069,-93.28763
3271,West Division Street Baptist Church,Springfield,MO,65802,37.216678,-93.292037
3272,Victory Baptist Church,Nixa,MO,65714,37.043936,-93.309853
3273,South Side Baptist Church,Springfield,MO,65806,37.202466,-93.293369
3274,Landmark Baptist Church,Petoskey,MI,49770,45.373343,-84.95533
3275,Lighthouse Baptist Church,North Tonawanda,NY,14120,43.040774,-78.866053
3276,South Campbell Avenue Baptist Church,Springfield,MO,65806,37.202466,-93.293369
3277,Park Crest Baptist Church,Springfield,MO,65807,37.186099,-93.294352
3278,Grace Independent  Bible Baptist Church,Springfield,MO,65803,37.239069,-93.28763
3279,Dale Street Baptist Church,,MO,65803,37.239069,-93.28763
3280,Cherry Street Baptist Church,Springfield,MO,65804,37.16911,-93.250658
3281,Baptist Temple,Springfield,MO,65803,37.239069,-93.28763
3282,New Testament Baptist Church,,MO,63080,38.207868,-91.160072
3283,First Baptist Church,,MO,63080,38.207868,-91.160072
3284,Fundamental Bible Baptist Church,Summersville,MO,65571,37.179216,-91.656811
3285,Abundant Life Baptist Church,,MO,63379,38.979492,-90.980695
3286,Tri-County Baptist Church,Villa Ridge,MO,63089,38.472553,-90.886804
3287,Bethel Baptist Church,,MO,64093,38.762437,-93.74096
3288,Rose Hill Baptist Church,Z  Willard,MO,65781,37.305047,-93.428527
3289,New Life Baptist Church,Willard,MO,65781,37.305047,-93.428527
3290,Ashland Avenue Baptist Church,Norwood,OH,45212,39.165041,-84.455378
3291,Mount Hope Baptist Church,Harrison,OH,45030,39.254816,-84.805394
3292,Fellowship Baptist Church,,OH,43060,40.223113,-83.557427
3293,Bible Baptist Church,Richfield,OH,44286,41.239777,-81.638179
3294,Berean Baptist Temple,,OH,45324,39.8209,-84.019386
3295,Berean Baptist Church,Portsmouth,OH,45662,38.731638,-82.996544
3296,Broadview Heights Baptist Church,Broadview Heights,OH,44147,41.313943,-81.685127
3297,Bethany Baptist Church,Cleveland,OH,44108,41.532453,-81.609043
3298,Calvary Baptist Church,Findlay,OH,45840,41.041387,-83.650398
3299,Calvary Baptist Church,Troy,OH,45373,40.039498,-84.203277
3300,Columbus Baptist Temple,Columbus,OH,43231,40.07719,-82.938432
3301,Calvary Fellowship Baptist Church,Painesville,OH,44077,41.724489,-81.245657
3302,Chapel of Prayer Baptist Church,Akron,OH,44310,41.108035,-81.505122
3303,Bethesda Baptist Church,Bedford,OH,44146,41.39311,-81.536509
3304,Mamre Baptist Church,Kitts Hill,OH,45645,38.561469,-82.577382
3305,Rivers of Joy Baptist Church,Minford,OH,45653,38.860409,-82.85872
3306,Faith Baptist Church,Akron,OH,44320,41.084197,-81.558552
3307,Truth Baptist Church,Steubenville,OH,43952,40.369791,-80.633964
3308,Carpenter's House Baptist Church,Germantown,OH,45327,39.626168,-84.369388
3309,Faith Baptist Church,Cincinnati,OH,45231,39.235855,-84.544025
3310,Faith Baptist Church,Elida,OH,45807,40.7744,-84.187626
3311,First Baptist Church,,OH,44805,40.868615,-82.317594
3312,Forestville Baptist Church,Cincinnati,OH,45255,39.074626,-84.321369
3313,First Baptist Church Of McDonald,Mc Donald,OH,44437,41.163669,-80.724245
3314,First Baptist Church,,OH,45669,38.438232,-82.381127
3315,First Baptist Church,,OH,44241,41.239223,-81.345941
3316,Freedom Baptist Temple,,OH,45385,39.684782,-83.929653
3317,First Baptist Church,,OH,45030,39.254816,-84.805394
3318,Friendship Baptist Church,Cincinnati,OH,45251,39.251568,-84.584704
3319,Victory Baptist Church,Roanoke Rapids,NC,27870,36.461076,-77.654803
3320,Calvary Baptist Church,Marshall,MO,65340,39.123078,-93.19687
3321,Central Valley Baptist Church,Manteca,CA,95336,37.798618,-121.211715
3322,Bayview Baptist Church,Laurel,DE,19956,38.556504,-75.571314
3323,Cross Roads Baptist Church,Lawrenceville,GA,30043,33.992781,-84.022548
3324,Calvary Baptist Church,Dundalk,MD,21222,39.257411,-76.523675
3325,Clearview Baptist Church,Southaven,MS,38672,34.96,-89.94
3326,Faith Baptist Church,Durham,NC,27704,36.018132,-78.875158
3327,Word of Life Baptist Church,Mattoon,IL,61938,39.484282,-88.377328
3328,First Baptist Church,Lebanon,MO,65536,37.680667,-92.663784
3329,Grace Baptist Church,Washington,KS,66968,39.818059,-97.050861
3330,Grace Baptist Church,Iowa Park,TX,76367,33.951485,-98.668671
3331,Grace Baptist Church,Jacksonville,NC,28540,34.749475,-77.420822
3332,First Baptist Church,Haughton,LA,71037,32.532651,-93.504063
3333,Haughton Baptist Temple,,LA,71037,32.532651,-93.504063
3334,Lighthouse Baptist Church,Nicholasville,KY,40356,37.880634,-84.572996
3335,Lighthouse Baptist Church,Horseheads,NY,14845,42.167019,-76.820512
3336,Maranatha Baptist Church,Corinth,MS,38834,34.93436,-88.522335
