,name,size,addr,state,link,lat,lon
4272,Jesus Celebration Center Twin Cities,Medium,6879 Washington Ave S Edina,MN,http://www.usachurches.org/church/jesus-celebration-center-international.htm,44.878496,-93.400466
4273,Christ Presbyterian Church,Mega,6901 Normandale Rd Edina,MN,http://www.usachurches.org/church/christ-presbyterian-church-edina.htm,44.87739,-93.349804
4274,Emmaus Baptist Church,Medium,2752 Medina Rd Medina,MN,http://www.usachurches.org/church/emmaus-baptist-church.htm,45.01683,-93.576567
4275,River of Life,Large,21695 Elk Lake Rd N W Elk River,MN,http://www.usachurches.org/church/river-of-life-elk-river.htm,45.363089,-93.600472
4276,Fairmont Baptist Church,Medium,1345 Albion Ave Fairmont,MN,http://www.usachurches.org/church/fairmont-baptist-church.htm,43.636795,-94.460436
4277,The River Church,Medium,528 4th Ave N W Faribault,MN,http://www.usachurches.org/church/river-church-of-faribault.htm,44.294758,-93.268448
4278,Trinity Lutheran Church,Medium,600 Walnut St Farmington,MN,http://www.usachurches.org/church/trinity-lutheran-church-farmington.htm,44.636684,-93.139945
4279,River Community Church,Medium,408 3rd St Farmington,MN,http://www.usachurches.org/church/river-community-church-farmington.htm,44.6386,-93.145205
4280,King of Grace Lutheran Church,Large,6000 Duluth St Golden Valley,MN,http://www.usachurches.org/church/king-of-grace-lutheran-church.htm,45.000038,-93.356832
4281,Speak the Word Church International,Large,515 Jersey Ave S Golden Valley,MN,http://www.usachurches.org/church/speak-the-word-church-international.htm,44.97567,-93.367564
4282,Calvary Lutheran Church of Golden Valley,Large,7520 Golden Valley Rd Golden Valley,MN,http://www.usachurches.org/church/calvary-lutheran-church-of-golden-valley.htm,44.986489,-93.375652
4283,Golden Valley Lutheran Church,Medium,5501 Glenwood Ave Golden Valley,MN,http://www.usachurches.org/church/golden-valley-lutheran-church.htm,44.978068,-93.350252
4284,The Harbor Church,Large,11125 W Point Douglas Rd Hastings,MN,http://www.usachurches.org/church/the-harbor-church.htm,44.78191,-92.871756
4285,Hermantown Community Church,Large,4880 Maple Grove Rd Hermantown,MN,http://www.usachurches.org/church/hermantown-community-church.htm,46.807687,-92.194102
4286,Mzizi Church International,Medium,1001 Minnesota 7Hopkins,MN,http://www.usachurches.org/church/mzizi-church-international.htm,47.430563,-92.929349
4287,Kennedy Covenant Church,Medium,603 C R-7 Kennedy,MN,http://www.usachurches.org/church/kennedy-covenant-church.htm,48.644696,-96.905124
4288,Trinity Church,Large,10658 210th St W Lakeville,MN,http://www.usachurches.org/church/trinity-evangelical-free-church.htm,44.645165,-93.281011
4289,Hosanna! Lutheran Church,Mega,9600 163rd St Lakeville,MN,http://www.usachurches.org/church/hosanna-lutheran-church.htm,44.712643,-93.262376
4290,Minnesota Valley Church,Medium,16075 Hawthorn Path Lakeville,MN,http://www.usachurches.org/church/minnesota-valley-church.htm,44.716699,-93.239124
4291,Hope Community Church,Medium,9623 162nd St W Lakeville,MN,http://www.usachurches.org/church/hope-community-church-lakeville.htm,44.713854,-93.262276
4292,Eagle Brook Church,Mega,7775 20th Ave N Lino Lakes,MN,http://www.usachurches.org/church/eagle-brook-church.htm,45.189781,-93.040867
4293,United Methodist Church of Luverne,Medium,109 N Freeman Ave Luverne,MN,http://www.usachurches.org/church/united-methodist-church-of-luverne.htm,43.65458,-96.209522
4294,Holy Name of Jesus Catholic Community,Mega,155 County Rd 24Wayzata,MN,http://www.usachurches.org/church/holy-name-of-jesus-catholic-community.htm,43.858693,-95.101757
4295,St. Lawrence Catholic Church and Newman Center,Large,1203 5th St S E Minneapolis,MN,http://www.usachurches.org/church/st-lawrence-catholic-church-and-newman-center.htm,44.982282,-93.23702
4296,Faith Pentecostal Church,Small,403 S E 8th Ave Minneapolis,MN,http://www.usachurches.org/church/faith-pentecostal-church-bloomington.htm,44.977479,-93.264346
4297,Grace Seventh Day Baptist Church,Small,8443 2nd Ave S Minneapolis,MN,http://www.usachurches.org/church/grace-seventh-day-baptist-church.htm,44.850065,-93.274605
4298,New Hope Church,Large,4225 Gettysburg Ave N New Hope,MN,http://www.usachurches.org/church/new-hope-new-hope.htm,45.034441,-93.395516
4299,Elmwood Evangelical Free Church,Medium,3615 Chelmsford Rd N E St Anthony,MN,http://www.usachurches.org/church/elmwood-evangelical-free-church.htm,45.034562,-93.211801
4300,Resurrection Lutheran Church,Large,9300 Jason Ave N E Monticello,MN,http://www.usachurches.org/church/resurrection-lutheran-church.htm,45.285171,-93.768228
4301,Deeper Life Bible Church,Medium,945 University Ave W Saint Paul,MN,http://www.usachurches.org/church/deeper-life-bible-church.htm,44.955832,-93.140191
4302,House of Glory Ministries,Medium,2429 University Ave W Saint Paul,MN,http://www.usachurches.org/church/house-of-glory-ministries.htm,44.964627,-93.199032
4303,The Sanctuary Church,Medium,1030 County Rd E #100New Brighton,MN,http://www.usachurches.org/church/thesanctuarychurch.htm,44.348194,-94.301178
4304,New Creation Baptist Church,Medium,1414 E 48th St Minneapolis,MN,http://www.usachurches.org/church/new-creation-baptist-church.htm,44.916097,-93.254048
4305,First Free Methodist Church of Minneapolis,Medium,3909 E 29th St Minneapolis,MN,http://www.usachurches.org/church/first-free-methodist-church-of-minneapolis.htm,44.95017,-93.216188
4306,Miracle Redemption Christian Center International,Large,4301 N Thomas Ave Minneapolis,MN,http://www.usachurches.org/church/miracle-redemption-christian-center-international.htm,45.033632,-93.31365
4307,Hope Lutheran Church,Medium,113 S Jefferson St Minneota,MN,http://www.usachurches.org/church/hope-lutheran-church.htm,44.558155,-95.990177
4308,Bethel Fellowship Church,Medium,210 E 1st St Minneota,MN,http://www.usachurches.org/church/bethel-fellowship.htm,44.56277,-95.982036
4309,Calvary Church at Village Green,Medium,2801 Village Green Blvd Moorhead,MN,http://www.usachurches.org/church/calvary-church-at-village-green.htm,46.840545,-96.734743
4310,LifePoint Sanctuary,Medium,1910 5th Ave N Moorhead,MN,http://www.usachurches.org/church/apostolic-bible-church.htm,46.88031,-96.749065
4311,Lutheran Church of Christ the King,Large,1900 S 14th St Moorhead,MN,http://www.usachurches.org/church/lutheran-church-of-christ-the-king.htm,46.8555,-96.757465
4312,Calvary Solid Rock,Small,8731 Bass Lake Rd New Hope,MN,http://www.usachurches.org/church/calvary-solid-rock.htm,45.057804,-93.391441
4313,River Ridge Evangelical Free Church,Medium,354 Carol Ct North Mankato,MN,http://www.usachurches.org/church/evangelical-free-church-north-mankato.htm,44.166091,-94.046231
4314,Oakdale Wesleyan Church,Medium,6477 10th St N Oakdale,MN,http://www.usachurches.org/church/oakdale-wesleyan-church.htm,44.963205,-92.975267
4315,Lewis Lake Covenant Church,Medium,1030 Grand St Ogilvie,MN,http://www.usachurches.org/church/lewis-lake-covenant-church.htm,45.734992,-93.379154
4316,Mille Lacs Living Water Assembly of God,Small,39404 80th Ave Onamia,MN,http://www.usachurches.org/church/mille-lacs-living-water-assembly-of-god.htm,46.117852,-93.577402
4317,Bridges of Hope Community Church,Small,500 Dunnell Dr Owatonna,MN,http://www.usachurches.org/church/bridges-of-hope-community-church.htm,44.088935,-93.239734
4318,Parkers Lake Baptist Church,Medium,14720 County Rd 6Plymouth,MN,http://www.usachurches.org/church/parkers-lake-baptist-church.htm,39.218362,-94.751697
4319,Wayzata Free Church,Large,705 C R-101 N Plymouth,MN,http://www.usachurches.org/church/wayzata-evangelical-free-church.htm,44.98618,-93.50229
4320,Princeton Evangelical Free Church,Medium,12140 317th Ave Princeton,MN,http://www.usachurches.org/church/princeton-evangelical-free-church.htm,45.544672,-93.577572
4321,Neighbors to Nations Church and International Outreach,Medium,8775 Hwy 95 N W Princeton,MN,http://www.usachurches.org/church/neighbors-to-nations-church-and-international-outreach.htm,45.58747,-93.491569
4322,"Friendship Church, Prior Lake Campus",Large,17741 Fairlawn Ave Prior Lake,MN,http://www.usachurches.org/church/friendship-church-prior-lake-campus.htm,44.69428,-93.46016
4323,Peace Lutheran Church,Medium,4512 France Ave N Robbinsdale,MN,http://www.usachurches.org/church/peace-lutheran-church-robbinsdale.htm,45.037405,-93.329508
4324,Robbinsdale United Church Of Christ,Medium,4200 Lake Rd Robbinsdale,MN,http://www.usachurches.org/church/robbinsdale-united-church-of-christ.htm,45.031825,-93.334829
4325,Calvary Evangelical Free Church,Large,5500 25th Ave N W Rochester,MN,http://www.usachurches.org/church/calvary-evangelical-free-church.htm,44.08047,-92.498877
4326,Christ Community Church,Large,4400 55th St N W Rochester,MN,http://www.usachurches.org/church/christ-community-church-rochester.htm,44.079414,-92.528264
4327,Bethel Baptist Church,Small,401 6th St S W Rochester,MN,http://www.usachurches.org/church/bethel-baptist-church-rochester.htm,44.017053,-92.468582
4328,Valley Christian Church,Large,17297 Glacier Way Rosemount,MN,http://www.usachurches.org/church/valley-christian-church.htm,44.69836,-93.215721
4329,Household of Faith Church,Medium,1090 Chicago Ave Saint Paul Park,MN,http://www.usachurches.org/church/household-of-faith.htm,44.838476,-92.976777
4330,Oakwood Church,Medium,1388 Point Douglas Rd S Saint Paul,MN,http://www.usachurches.org/church/oakwood-church.htm,44.898848,-93.009435
4331,Remedy Church,Medium,1100 Heron Ave N Saint Paul,MN,http://www.usachurches.org/church/remedychurch.htm,44.966119,-92.945945
4332,Lake Phalen Community Church,Small,1717 English St Saint Paul,MN,http://www.usachurches.org/church/lakephalencommunitychurch.htm,44.99331,-93.0457
4333,Beacon of Hope Church,Medium,850 Terrace Ct Saint Paul,MN,http://www.usachurches.org/church/beacon-of-hope-church.htm,44.967091,-93.086327
4334,Woodbury/Peaceful Grove United Methodist Church,Large,7465 Steepleview Rd Woodbury,MN,http://www.usachurches.org/church/woodbury-peaceful-grove-united-methodist-church.htm,44.919758,-92.956981
4335,Abundant Life Church of God in Christ,Small,21 E Wheelock Pkwy Saint Paul,MN,http://www.usachurches.org/church/abundantlifechurchofgodinchriststpaul.htm,44.989993,-93.100439
4336,Oakdale Community Church,Small,1066 Carrie St Saint Paul,MN,http://www.usachurches.org/church/oakdale-community-church.htm,44.913617,-93.072956
4337,Refuge Christian Center,Medium,867 W Pierce Butler Route Saint Paul,MN,http://www.usachurches.org/church/refuge-christian-center.htm,44.964734,-93.137166
4338,Woodbury Baptist Church,Medium,6695 Upper Afton Rd Woodbury,MN,http://www.usachurches.org/church/woodbury-baptist-church.htm,44.930777,-92.97051
4339,Good Samaritan Episcopal Church,Small,529 Main St S Sauk Centre,MN,http://www.usachurches.org/church/good-samaritan-episcopal-church.htm,45.733684,-94.951893
4340,"Friendship Church, Shakopee Campus",Large,12800 Marystown Rd Shakopee,MN,http://www.usachurches.org/church/friendship-church-shakopee-campus.htm,44.763785,-93.540873
4341,Brookwood Community Church,Medium,200 10th Ave E Shakopee,MN,http://www.usachurches.org/church/brookwood-community-church.htm,44.788316,-93.522693
4342,New Hope Baptist Church,Medium,2020 Evergreen Ln Shakopee,MN,http://www.usachurches.org/church/new-hope-baptist-church-shakopee.htm,44.764657,-93.506248
4343,Faith Lutheran Church,Medium,150 130th St W Shakopee,MN,http://www.usachurches.org/church/faith-lutheran-church-shakopee.htm,44.761157,-93.521777
4344,The Open Door Christian Church,Large,12720 51st St N E Spicer,MN,http://www.usachurches.org/church/the-open-door-christian-church.htm,45.244131,-94.973812
4345,The Bridge,Medium,22919 St Francis Blvd N W St Francis,MN,http://www.usachurches.org/church/the-bridge.htm,45.382812,-93.367779
4346,Light Of The World,Medium,6719 Cedar Lake Rd St Louis Park,MN,http://www.usachurches.org/church/light-of-the-world.htm,44.962293,-93.365232
4347,New City Covenant Church,Medium,3700 Monterey Dr St Louis Park,MN,http://www.usachurches.org/church/new-city-covenant-church.htm,44.937115,-93.339827
4348,High Forest Community Church,Small,12036 Oak Ave S W Stewartville,MN,http://www.usachurches.org/church/high-forest-community-church.htm,43.847448,-92.545997
4349,First Baptist Church Two Harbors,Medium,602 15th Ave Two Harbors,MN,http://www.usachurches.org/church/first-baptist-church-two-harbors.htm,47.033747,-91.671626
4350,"Word of Life Church, AFLC",Medium,3328 1st Ave W Upsala,MN,http://www.usachurches.org/church/wordoflifechurchaflc.htm,45.810495,-94.584003
4351,"Crossroads Church, Woodbury Campus",Large,5900 Woodbury Dr Woodbury,MN,http://www.usachurches.org/church/crossroads-church-woodbury-campus.htm,44.863534,-92.903028
4352,Koinonia Church of Woodbury,Small,9425 Hillingdon Rd Woodbury,MN,http://www.usachurches.org/church/koinonia-church-of-woodbury.htm,44.911352,-92.913924
4353,Rooftop Church,Large,9217 Gravois Rd Affton,MO,http://www.usachurches.org/church/rooftopchurch.htm,38.554604,-90.316417
4354,First Baptist Church of Arnold,Mega,2012 Missouri State Rd Arnold,MO,http://www.usachurches.org/church/firstbaptistchurchofarnold.htm,38.43698,-90.391464
4355,Encounter Church,Medium,1930 Meyer Drury Dr Arnold,MO,http://www.usachurches.org/church/eagle-point-community-church.htm,38.409039,-90.386215
4356,First Free Church,Large,1375 Carman Rd Ballwin,MO,http://www.usachurches.org/church/first-evangelical-free-church-of-st-louis-county.htm,38.581897,-90.489678
4357,Southland Baptist Church,Medium,16205 Vicie Ave Belton,MO,http://www.usachurches.org/church/southland-baptist-church.htm,38.829265,-94.515843
4358,Bethel Christian Church,Medium,237 N Main St Bethel,MO,http://www.usachurches.org/church/bethel-christian-church.htm,39.878294,-92.023513
4359,Bland Christian Church,Medium,710 M O-28 Bland,MO,http://www.usachurches.org/church/bland-christian-church.htm,38.30339,-91.644249
4360,New Community Church,Medium,22603 N W Pink Hill Rd Blue Springs,MO,http://www.usachurches.org/church/new-community-church-blue-springs.htm,39.054027,-94.313317
4361,New Hope Church of God,Small,1913 W Broadway St Bolivar,MO,http://www.usachurches.org/church/new-hope-church-of-god-bolivar.htm,37.612518,-93.432205
4362,Calvary Baptist Church,Medium,625 Truman Dr Branson,MO,http://www.usachurches.org/church/calvary-baptist-church-of-branson.htm,36.647555,-93.251538
4363,New Wind International,Small,2505 S Brentwood Blvd Brentwood,MO,http://www.usachurches.org/church/new-wind-international.htm,38.616073,-90.348679
4364,BridgeWay Church Assembly of God,Medium,11950 Mark Twain Ln Bridgeton,MO,http://www.usachurches.org/church/trinity-tabernacle.htm,38.744997,-90.428009
4365,Lake Hills Community Church,Small,8297 M O-5 Camdenton,MO,http://www.usachurches.org/church/lake-hills-community-church.htm,38.094208,-92.814825
4366,New Life Fellowship,Small,713 S Locust St Campbell,MO,http://www.usachurches.org/church/new-life-fellowship.htm,36.489653,-90.071276
4367,The Apostolic Promise Church,Medium,750 N Mt Auburn Rd Cape Girardeau,MO,http://www.usachurches.org/church/the-apostolic-promise-church.htm,37.319487,-89.572517
4368,The Body of Yeshua Holy Temple,Small,1215 S Sprigg St Cape Girardeau,MO,http://www.usachurches.org/church/the-body-of-yeshua-holy-temple.htm,37.286993,-89.529586
4369,New Beginnings Church of Deliverance,Small,1024 William St Cape Girardeau,MO,http://www.usachurches.org/church/new-beginnings-church-of-deliverance.htm,37.301564,-89.532961
4370,Forest Grove General Baptist Church,Small,2575 State Hwy F Cardwell,MO,http://www.usachurches.org/church/forestgrovegeneralbaptistchurch.htm,36.017336,-90.298202
4371,Friendship Christian Church,Medium,2045 Hwy E E Centralia,MO,http://www.usachurches.org/church/friendship-christian-church.htm,39.311118,-92.006087
4372,Abundant Life in Christ Missionary Baptist Church,Small,926 S Elm St Charleston,MO,http://www.usachurches.org/church/abundant-life-in-christ-missionary-baptist-church.htm,36.906917,-89.355678
4373,Life Church St. Louis,Medium,15036 Clayton Rd Chesterfield,MO,http://www.usachurches.org/church/life-church-st-louis.htm,38.613792,-90.54599
